lon,lat,mask
-126.95,54.08,0
-125.90,54.22,0
-124.85,54.36,0
-123.80,54.50,0
-122.74,54.63,0
-121.68,54.75,0
-120.62,54.87,0
-119.56,54.99,0
-118.49,55.10,0
-117.41,55.20,0
-116.34,55.30,0
-115.26,55.40,0
-114.18,55.49,0
-113.10,55.57,0
-112.01,55.65,0
-110.93,55.73,0
-109.84,55.80,0
-108.75,55.86,0
-107.65,55.92,0
-106.56,55.97,0
-105.46,56.02,0
-104.37,56.07,0
-103.27,56.11,0
-102.17,56.14,0
-101.07,56.17,0
-99.96,56.20,0
-98.86,56.22,0
-97.76,56.23,0
-96.66,56.24,0
-95.55,56.25,0
-94.45,56.25,0
-93.35,56.24,0
-92.24,56.23,0
-91.14,56.22,0
-90.04,56.20,0
-88.94,56.17,0
-87.84,56.14,0
-86.74,56.11,0
-85.64,56.07,0
-84.54,56.02,0
-83.44,55.98,0
-82.35,55.92,0
-81.26,55.86,0
-80.16,55.80,0
-79.07,55.73,0
-77.99,55.65,0
-76.90,55.57,0
-75.82,55.49,0
-74.74,55.40,0
-73.66,55.30,0
-72.59,55.20,0
-71.52,55.10,0
-70.45,54.99,0
-69.38,54.87,0
-68.32,54.75,0
-67.26,54.63,0
-66.20,54.50,0
-65.15,54.36,0
-64.10,54.23,0
-63.05,54.08,0
-62.01,53.93,0
-60.98,53.78,0
-59.94,53.62,0
-58.91,53.45,0
-57.89,53.28,0
-56.87,53.11,0
-55.85,52.93,0
-54.84,52.75,0
-53.83,52.56,0
-52.83,52.36,0
-149.21,50.26,0
-148.26,50.51,0
-147.31,50.76,0
-146.35,51.01,0
-145.39,51.24,0
-144.42,51.48,0
-143.45,51.70,0
-142.47,51.93,0
-141.48,52.15,0
-140.49,52.36,0
-139.50,52.57,0
-138.50,52.77,0
-137.50,52.97,0
-136.49,53.17,0
-135.47,53.36,0
-134.45,53.54,0
-133.43,53.72,0
-132.40,53.89,0
-131.37,54.06,0
-130.33,54.23,0
-129.29,54.39,0
-128.25,54.54,0
-127.20,54.69,0
-126.15,54.83,0
-125.09,54.97,0
-124.03,55.11,0
-122.97,55.24,0
-121.90,55.36,0
-120.83,55.48,0
-119.75,55.60,0
-118.68,55.71,0
-117.60,55.81,0
-116.51,55.91,0
-115.43,56.01,0
-114.34,56.10,0
-113.25,56.18,0
-112.15,56.26,0
-111.06,56.34,0
-109.96,56.41,0
-108.86,56.47,0
-107.76,56.53,0
-106.65,56.59,0
-105.55,56.64,0
-104.44,56.68,0
-103.33,56.72,0
-102.23,56.76,0
-101.12,56.79,0
-100.00,56.81,0
-98.89,56.83,0
-97.78,56.85,0
-96.67,56.86,0
-95.56,56.86,0
-94.44,56.86,0
-93.33,56.86,0
-92.22,56.85,0
-91.11,56.83,0
-90.00,56.81,0
-88.89,56.79,0
-87.78,56.76,0
-86.67,56.72,0
-85.56,56.68,0
-84.45,56.64,0
-83.35,56.59,0
-82.25,56.53,0
-81.14,56.47,0
-80.04,56.41,0
-78.95,56.34,0
-77.85,56.26,0
-76.76,56.18,0
-75.66,56.10,0
-74.58,56.01,0
-73.49,55.91,0
-72.41,55.81,0
-71.33,55.71,0
-70.25,55.60,0
-69.17,55.48,0
-68.10,55.36,0
-67.04,55.24,0
-65.97,55.11,0
-64.91,54.97,0
-63.85,54.83,0
-62.80,54.69,0
-61.75,54.54,0
-60.71,54.39,0
-59.67,54.23,0
-58.63,54.06,0
-57.60,53.89,0
-56.57,53.72,0
-55.55,53.54,0
-54.53,53.36,0
-53.52,53.17,0
-52.51,52.97,0
-149.61,50.86,0
-148.66,51.12,0
-147.70,51.36,0
-146.74,51.61,0
-145.77,51.85,0
-144.79,52.08,0
-143.81,52.31,0
-142.83,52.53,0
-141.84,52.75,0
-140.84,52.96,0
-139.84,53.17,0
-138.83,53.38,0
-137.82,53.58,0
-136.81,53.77,0
-135.79,53.96,0
-134.76,54.14,0
-133.73,54.32,0
-132.70,54.50,0
-131.66,54.67,0
-130.61,54.83,0
-129.56,54.99,0
-128.51,55.15,0
-127.46,55.30,0
-126.40,55.44,0
-125.33,55.58,0
-124.26,55.71,0
-123.19,55.84,0
-122.11,55.97,0
-121.04,56.09,0
-119.95,56.20,0
-118.87,56.31,0
-117.78,56.42,0
-116.69,56.52,0
-115.59,56.61,0
-114.49,56.70,0
-113.39,56.79,0
-112.29,56.87,0
-111.19,56.94,0
-110.08,57.01,0
-108.97,57.08,0
-107.86,57.14,0
-106.75,57.19,0
-105.64,57.24,0
-104.52,57.29,0
-103.40,57.33,0
-102.28,57.36,0
-101.17,57.39,0
-100.05,57.42,0
-98.93,57.44,0
-97.80,57.45,0
-96.68,57.46,0
-95.56,57.47,0
-94.44,57.47,0
-93.32,57.46,0
-92.20,57.45,0
-91.08,57.44,0
-89.96,57.42,0
-88.84,57.39,0
-87.72,57.36,0
-86.60,57.33,0
-85.48,57.29,0
-84.37,57.24,0
-83.25,57.19,0
-82.14,57.14,0
-81.03,57.08,0
-79.92,57.01,0
-78.81,56.94,0
-77.71,56.87,0
-76.61,56.79,0
-75.51,56.70,0
-74.41,56.61,0
-73.31,56.52,0
-72.22,56.42,0
-71.13,56.31,0
-70.05,56.20,0
-68.97,56.09,0
-67.89,55.97,0
-66.81,55.84,0
-65.74,55.71,0
-64.67,55.58,0
-63.61,55.44,0
-62.55,55.30,0
-61.49,55.15,0
-60.44,54.99,0
-59.39,54.83,0
-58.34,54.67,0
-57.31,54.50,0
-56.27,54.32,0
-55.24,54.14,0
-54.21,53.96,0
-53.19,53.77,0
-52.18,53.58,0
-150.02,51.46,0
-149.06,51.71,0
-148.10,51.96,0
-147.13,52.21,0
-146.15,52.44,0
-145.17,52.68,0
-144.19,52.91,0
-143.19,53.13,0
-142.20,53.35,0
-141.20,53.56,0
-140.19,53.77,0
-139.18,53.98,0
-138.16,54.18,0
-137.13,54.37,0
-136.11,54.56,0
-135.07,54.74,0
-134.04,54.92,0
-132.99,55.10,0
-131.95,55.27,0
-130.90,55.43,0
-129.84,55.59,0
-128.78,55.75,0
-127.72,55.90,0
-126.65,56.04,0
-125.58,56.18,0
-124.50,56.31,0
-123.42,56.44,0
-122.33,56.57,0
-121.25,56.69,0
-120.16,56.80,0
-119.06,56.91,0
-117.97,57.02,0
-116.86,57.12,0
-115.76,57.21,0
-114.66,57.30,0
-113.55,57.39,0
-112.44,57.47,0
-111.32,57.54,0
-110.21,57.61,0
-109.09,57.68,0
-107.97,57.74,0
-106.85,57.79,0
-105.72,57.84,0
-104.60,57.89,0
-103.47,57.93,0
-102.35,57.96,0
-101.22,57.99,0
-100.09,58.02,0
-98.96,58.04,0
-97.83,58.05,0
-96.70,58.06,0
-95.57,58.07,0
-94.44,58.07,0
-93.30,58.06,0
-92.17,58.05,0
-91.04,58.04,0
-89.91,58.02,0
-88.78,57.99,0
-87.66,57.96,0
-86.53,57.93,0
-85.40,57.89,0
-84.28,57.84,0
-83.16,57.79,0
-82.03,57.74,0
-80.91,57.68,0
-79.80,57.61,0
-78.68,57.54,0
-77.57,57.47,0
-76.46,57.39,0
-75.35,57.30,0
-74.24,57.21,0
-73.14,57.12,0
-72.04,57.02,0
-70.94,56.91,0
-69.85,56.80,0
-68.75,56.69,0
-67.67,56.57,0
-66.58,56.44,0
-65.50,56.31,0
-64.43,56.18,0
-63.35,56.04,0
-62.29,55.90,0
-61.22,55.75,0
-60.16,55.59,0
-59.11,55.43,0
-58.05,55.27,0
-57.01,55.10,0
-55.96,54.92,0
-54.93,54.74,0
-53.89,54.56,0
-52.87,54.37,0
-51.84,54.18,0
-150.43,52.05,0
-149.47,52.31,0
-148.50,52.55,0
-147.52,52.80,0
-146.54,53.04,0
-145.56,53.27,0
-144.56,53.50,0
-143.57,53.72,0
-142.56,53.94,0
-141.55,54.16,0
-140.54,54.37,0
-139.52,54.57,0
-138.50,54.77,0
-137.47,54.96,0
-136.43,55.15,0
-135.39,55.34,0
-134.35,55.52,0
-133.30,55.69,0
-132.24,55.86,0
-131.18,56.03,0
-130.12,56.19,0
-129.05,56.34,0
-127.98,56.49,0
-126.90,56.64,0
-125.82,56.78,0
-124.74,56.91,0
-123.65,57.04,0
-122.56,57.16,0
-121.46,57.28,0
-120.36,57.40,0
-119.26,57.51,0
-118.15,57.61,0
-117.05,57.71,0
-115.93,57.81,0
-114.82,57.90,0
-113.70,57.98,0
-112.58,58.06,0
-111.46,58.14,0
-110.33,58.21,0
-109.21,58.27,0
-108.08,58.33,0
-106.95,58.39,0
-105.81,58.44,0
-104.68,58.48,0
-103.54,58.52,0
-102.41,58.56,0
-101.27,58.59,0
-100.13,58.61,0
-98.99,58.63,0
-97.85,58.65,0
-96.71,58.66,0
-95.57,58.66,0
-94.43,58.66,0
-93.29,58.66,0
-92.15,58.65,0
-91.01,58.63,0
-89.87,58.61,0
-88.73,58.59,0
-87.59,58.56,0
-86.46,58.52,0
-85.32,58.48,0
-84.19,58.44,0
-83.06,58.39,0
-81.93,58.33,0
-80.80,58.27,0
-79.67,58.21,0
-78.54,58.14,0
-77.42,58.06,0
-76.30,57.98,0
-75.18,57.90,0
-74.07,57.81,0
-72.96,57.71,0
-71.85,57.61,0
-70.74,57.51,0
-69.64,57.40,0
-68.54,57.28,0
-67.44,57.17,0
-66.35,57.04,0
-65.26,56.91,0
-64.18,56.78,0
-63.10,56.64,0
-62.02,56.49,0
-60.95,56.34,0
-59.88,56.19,0
-58.82,56.03,0
-57.76,55.86,0
-56.70,55.69,0
-55.65,55.52,0
-54.61,55.34,0
-53.57,55.15,0
-52.54,54.97,0
-51.51,54.77,0
-150.85,52.64,0
-149.88,52.89,0
-148.90,53.14,0
-147.92,53.39,0
-146.94,53.63,0
-145.95,53.86,0
-144.95,54.09,0
-143.94,54.31,0
-142.93,54.53,0
-141.92,54.75,0
-140.90,54.96,0
-139.87,55.16,0
-138.84,55.36,0
-137.80,55.56,0
-136.76,55.74,0
-135.71,55.93,0
-134.66,56.11,0
-133.61,56.28,0
-132.54,56.45,0
-131.48,56.62,0
-130.41,56.78,0
-129.33,56.93,0
-128.25,57.08,0
-127.17,57.23,0
-126.08,57.37,0
-124.98,57.50,0
-123.89,57.63,0
-122.79,57.76,0
-121.68,57.88,0
-120.57,57.99,0
-119.46,58.10,0
-118.35,58.20,0
-117.23,58.30,0
-116.11,58.40,0
-114.98,58.49,0
-113.86,58.57,0
-112.73,58.65,0
-111.60,58.73,0
-110.46,58.80,0
-109.33,58.86,0
-108.19,58.92,0
-107.05,58.98,0
-105.90,59.03,0
-104.76,59.07,0
-103.62,59.11,0
-102.47,59.15,0
-101.32,59.18,0
-100.17,59.20,0
-99.03,59.22,0
-97.88,59.24,0
-96.73,59.25,0
-95.58,59.25,0
-94.43,59.25,0
-93.28,59.25,0
-92.13,59.24,0
-90.98,59.22,0
-89.83,59.20,0
-88.68,59.18,0
-87.53,59.15,0
-86.39,59.11,0
-85.24,59.07,0
-84.10,59.03,0
-82.96,58.98,0
-81.81,58.92,0
-80.68,58.86,0
-79.54,58.80,0
-78.41,58.73,0
-77.27,58.65,0
-76.14,58.57,0
-75.02,58.49,0
-73.89,58.40,0
-72.77,58.30,0
-71.65,58.20,0
-70.54,58.10,0
-69.43,57.99,0
-68.32,57.88,0
-67.22,57.76,0
-66.12,57.63,0
-65.02,57.50,0
-63.93,57.37,0
-62.84,57.23,0
-61.75,57.08,0
-60.67,56.93,0
-59.60,56.78,0
-58.52,56.62,0
-57.46,56.45,0
-56.40,56.28,0
-55.34,56.11,0
-54.29,55.93,0
-53.24,55.74,0
-52.20,55.56,0
-51.16,55.36,0
-151.27,53.22,0
-150.30,53.48,0
-149.32,53.73,0
-148.33,53.97,0
-147.34,54.21,0
-146.34,54.45,0
-145.34,54.67,0
-144.33,54.90,0
-143.31,55.12,0
-142.29,55.33,0
-141.26,55.54,0
-140.23,55.75,0
-139.19,55.95,0
-138.15,56.14,0
-137.10,56.33,0
-136.04,56.51,0
-134.98,56.69,0
-133.92,56.87,0
-132.85,57.04,0
-131.77,57.20,0
-130.69,57.36,0
-129.61,57.52,0
-128.52,57.67,0
-127.43,57.81,0
-126.33,57.95,0
-125.23,58.09,0
-124.13,58.22,0
-123.02,58.34,0
-121.90,58.46,0
-120.79,58.58,0
-119.67,58.69,0
-118.54,58.79,0
-117.42,58.89,0
-116.29,58.99,0
-115.15,59.07,0
-114.02,59.16,0
-112.88,59.24,0
-111.74,59.31,0
-110.59,59.38,0
-109.45,59.45,0
-108.30,59.51,0
-107.15,59.56,0
-106.00,59.61,0
-104.84,59.66,0
-103.69,59.70,0
-102.53,59.73,0
-101.38,59.76,0
-100.22,59.79,0
-99.06,59.81,0
-97.90,59.82,0
-96.74,59.83,0
-95.58,59.84,0
-94.42,59.84,0
-93.26,59.83,0
-92.10,59.82,0
-90.94,59.81,0
-89.78,59.79,0
-88.63,59.76,0
-87.47,59.73,0
-86.31,59.70,0
-85.16,59.66,0
-84.00,59.61,0
-82.85,59.56,0
-81.70,59.51,0
-80.55,59.45,0
-79.41,59.38,0
-78.27,59.31,0
-77.12,59.24,0
-75.99,59.16,0
-74.85,59.08,0
-73.72,58.99,0
-72.59,58.89,0
-71.46,58.79,0
-70.34,58.69,0
-69.21,58.58,0
-68.10,58.46,0
-66.98,58.34,0
-65.88,58.22,0
-64.77,58.09,0
-63.67,57.95,0
-62.57,57.81,0
-61.48,57.67,0
-60.39,57.52,0
-59.31,57.36,0
-58.23,57.20,0
-57.15,57.04,0
-56.08,56.87,0
-55.02,56.69,0
-53.96,56.52,0
-52.91,56.33,0
-51.86,56.14,0
-50.81,55.95,0
-151.70,53.80,0
-150.72,54.06,0
-149.74,54.31,0
-148.75,54.55,0
-147.75,54.79,0
-146.74,55.03,0
-145.73,55.25,0
-144.71,55.48,0
-143.69,55.70,0
-142.66,55.91,0
-141.63,56.12,0
-140.59,56.33,0
-139.54,56.53,0
-138.49,56.72,0
-137.44,56.91,0
-136.37,57.10,0
-135.31,57.28,0
-134.24,57.45,0
-133.16,57.62,0
-132.08,57.78,0
-130.99,57.94,0
-129.90,58.10,0
-128.80,58.25,0
-127.70,58.39,0
-126.59,58.53,0
-125.48,58.67,0
-124.37,58.80,0
-123.25,58.92,0
-122.13,59.04,0
-121.00,59.16,0
-119.87,59.27,0
-118.74,59.37,0
-117.61,59.47,0
-116.47,59.57,0
-115.32,59.66,0
-114.18,59.74,0
-113.03,59.82,0
-111.88,59.89,0
-110.73,59.96,0
-109.57,60.03,0
-108.41,60.09,0
-107.25,60.14,0
-106.09,60.19,0
-104.93,60.24,0
-103.76,60.28,0
-102.60,60.31,0
-101.43,60.34,0
-100.26,60.37,0
-99.10,60.39,0
-97.93,60.40,0
-96.76,60.41,0
-95.59,60.42,0
-94.42,60.42,0
-93.25,60.41,0
-92.08,60.40,0
-90.91,60.39,0
-89.74,60.37,0
-88.57,60.34,0
-87.40,60.31,0
-86.24,60.28,0
-85.07,60.24,0
-83.91,60.19,0
-82.75,60.14,0
-81.59,60.09,0
-80.43,60.03,0
-79.28,59.96,0
-78.12,59.90,0
-76.97,59.82,0
-75.82,59.74,0
-74.68,59.66,0
-73.54,59.57,0
-72.40,59.47,0
-71.26,59.37,0
-70.13,59.27,0
-69.00,59.16,0
-67.87,59.04,0
-66.75,58.92,0
-65.63,58.80,0
-64.52,58.67,0
-63.41,58.53,0
-62.30,58.39,0
-61.20,58.25,0
-60.10,58.10,0
-59.01,57.94,0
-57.93,57.78,0
-56.84,57.62,0
-55.77,57.45,0
-54.69,57.28,0
-53.63,57.10,0
-52.57,56.91,0
-51.51,56.72,0
-50.46,56.53,0
-152.14,54.38,0
-151.16,54.63,0
-150.16,54.88,0
-149.17,55.13,0
-148.16,55.37,0
-147.15,55.60,0
-146.13,55.83,0
-145.11,56.05,0
-144.08,56.27,0
-143.04,56.49,0
-142.00,56.70,0
-140.96,56.90,0
-139.90,57.10,0
-138.85,57.30,0
-137.78,57.49,0
-136.71,57.67,0
-135.64,57.85,0
-134.56,58.03,0
-133.47,58.20,0
-132.38,58.36,0
-131.29,58.52,0
-130.19,58.67,0
-129.08,58.82,0
-127.97,58.97,0
-126.86,59.11,0
-125.74,59.24,0
-124.62,59.37,0
-123.49,59.50,0
-122.36,59.62,0
-121.23,59.73,0
-120.09,59.84,0
-118.94,59.95,0
-117.80,60.05,0
-116.65,60.14,0
-115.50,60.23,0
-114.34,60.32,0
-113.19,60.40,0
-112.02,60.47,0
-110.86,60.54,0
-109.70,60.60,0
-108.53,60.66,0
-107.36,60.72,0
-106.19,60.77,0
-105.02,60.81,0
-103.84,60.85,0
-102.66,60.89,0
-101.49,60.92,0
-100.31,60.94,0
-99.13,60.96,0
-97.95,60.98,0
-96.77,60.99,0
-95.59,60.99,0
-94.41,60.99,0
-93.23,60.99,0
-92.05,60.98,0
-90.87,60.96,0
-89.69,60.94,0
-88.51,60.92,0
-87.34,60.89,0
-86.16,60.85,0
-84.99,60.81,0
-83.81,60.77,0
-82.64,60.72,0
-81.47,60.66,0
-80.31,60.60,0
-79.14,60.54,0
-77.98,60.47,0
-76.82,60.40,0
-75.66,60.32,0
-74.50,60.23,0
-73.35,60.14,0
-72.20,60.05,0
-71.06,59.95,0
-69.92,59.84,0
-68.78,59.73,0
-67.64,59.62,0
-66.51,59.50,0
-65.38,59.37,0
-64.26,59.24,0
-63.14,59.11,0
-62.03,58.97,0
-60.92,58.82,0
-59.81,58.67,0
-58.71,58.52,0
-57.62,58.36,0
-56.53,58.20,0
-55.44,58.03,0
-54.36,57.85,0
-53.29,57.67,0
-52.22,57.49,0
-51.16,57.30,0
-50.10,57.10,0
